created_at,full_text,text_casefolded,text_clean,text_tokens,text_normalized,text_stopword,text_stemmed,tranlate
2025-02-25 04:42:47+00:00,Bye $bbri Meskipun sangat berat karena harus rugi 7% tp i lebih mengutamakan ketenangan tidur nyenyak dan mental health i kembali + tidak dibayang²i mimpi buruk danantara.,bye $bbri meskipun sangat berat karena harus rugi 7% tp i lebih mengutamakan ketenangan tidur nyenyak dan mental health i kembali + tidak dibayang²i mimpi buruk danantara.,bye bbri meskipun sangat berat karena harus rugi tp i lebih mengutamakan ketenangan tidur nyenyak dan mental health i kembali tidak dibayangi mimpi buruk danantara,"['bye', 'bbri', 'meskipun', 'sangat', 'berat', 'karena', 'harus', 'rugi', 'tp', 'i', 'lebih', 'mengutamakan', 'ketenangan', 'tidur', 'nyenyak', 'dan', 'mental', 'health', 'i', 'kembali', 'tidak', 'dibayangi', 'mimpi', 'buruk', 'danantara']","['bye', 'bbri', 'meskipun', 'sangat', 'berat', 'karena', 'harus', 'rugi', 'tapi', 'i', 'lebih', 'mengutamakan', 'ketenangan', 'tidur', 'nyenyak', 'dan', 'mental', 'health', 'i', 'kembali', 'tidak', 'dibayangi', 'mimpi', 'buruk', 'danantara']","['bye', 'bbri', 'meskipun', 'sangat', 'berat', 'rugi', 'i', 'lebih', 'mengutamakan', 'ketenangan', 'tidur', 'nyenyak', 'mental', 'health', 'i', 'dibayangi', 'mimpi', 'buruk', 'danantara']",bye bbri meski sangat berat rugi i lebih utama tenang tidur nyenyak mental health i bayang mimpi buruk danantara,bye bbri even though it's a very heavy loss i am more important to be calm and sleep soundly mental health i have nightmares and between
2025-02-25 04:43:25+00:00,Ketawa terus sm stream bbri ni,ketawa terus sm stream bbri ni,ketawa terus sm stream bbri ni,"['ketawa', 'terus', 'sm', 'stream', 'bbri', 'ni']","['ketawa', 'terus', 'sama', 'stream', 'bbri', 'nih']","['ketawa', 'terus', 'sama', 'stream', 'bbri', 'nih']",ketawa terus sama stream bbri nih,keep laughing at this bbri stream
2025-02-25 04:51:02+00:00,@MariaAlkaff_ @msaid_didu @akbarfaizal68 Saat ini IHSG pun sudah turun 2% BBRI BBNI dan BMRI pun nyungsep. Danantara Effect!!!,@mariaalkaff_ @msaid_didu @akbarfaizal68 saat ini ihsg pun sudah turun 2% bbri bbni dan bmri pun nyungsep. danantara effect!!!,saat ini ihsg pun sudah turun bbri bbni dan bmri pun nyungsep danantara effect,"['saat', 'ini', 'ihsg', 'pun', 'sudah', 'turun', 'bbri', 'bbni', 'dan', 'bmri', 'pun', 'nyungsep', 'danantara', 'effect']","['saat', 'ini', 'ihsg', 'pun', 'sudah', 'turun', 'bbri', 'bbni', 'dan', 'bmri', 'pun', 'nyungsep', 'danantara', 'effect']","['ihsg', 'turun', 'bbri', 'bbni', 'bmri', 'nyungsep', 'danantara', 'effect']",ihsg turun bbri bbni bmri nyungsep danantara effect,ihsg down bbri bbni bmri plunges danantara effect
2025-02-25 04:59:03+00:00,saham yg terafiliasi danantara (BBRI BMRI TLKM BBNI) langsung jeblok,saham yg terafiliasi danantara (bbri bmri tlkm bbni) langsung jeblok,saham yg terafiliasi danantara bbri bmri tlkm bbni langsung jeblok,"['saham', 'yg', 'terafiliasi', 'danantara', 'bbri', 'bmri', 'tlkm', 'bbni', 'langsung', 'jeblok']","['saham', 'yang', 'terafiliasi', 'danantara', 'bbri', 'bmri', 'tlkm', 'bbni', 'langsung', 'jeblok']","['saham', 'terafiliasi', 'danantara', 'bbri', 'bmri', 'tlkm', 'bbni', 'langsung', 'jeblok']",saham afiliasi danantara bbri bmri tlkm bbni langsung jeblok,affiliated shares of danantara bbri bmri tlkm bbni immediately plummeted
2025-02-25 05:12:43+00:00,saatnya avg down bbri,saatnya avg down bbri,saatnya avg down bbri,"['saatnya', 'avg', 'down', 'bbri']","['saatnya', 'avg', 'down', 'bbri']","['saatnya', 'avg', 'down', 'bbri']",saat avg down bbri,when avg down bbri
2025-02-25 05:22:50+00:00,@edoazhara @rayestu Yg terbesar itu bbri itu payoutnya sudah tinggi. Jd patokan lihatnya dr bbri. Bisa dividennya dibuat besar jd lebih besar dr labanya. Akibatnya kinerja banknya akan terganggu kalau mau memaksakan hal itu,@edoazhara @rayestu yg terbesar itu bbri itu payoutnya sudah tinggi. jd patokan lihatnya dr bbri. bisa dividennya dibuat besar jd lebih besar dr labanya. akibatnya kinerja banknya akan terganggu kalau mau memaksakan hal itu,yg terbesar itu bbri itu payoutnya sudah tinggi jd patokan lihatnya dr bbri bisa dividennya dibuat besar jd lebih besar dr labanya akibatnya kinerja banknya akan terganggu kalau mau memaksakan hal itu,"['yg', 'terbesar', 'itu', 'bbri', 'itu', 'payoutnya', 'sudah', 'tinggi', 'jd', 'patokan', 'lihatnya', 'dr', 'bbri', 'bisa', 'dividennya', 'dibuat', 'besar', 'jd', 'lebih', 'besar', 'dr', 'labanya', 'akibatnya', 'kinerja', 'banknya', 'akan', 'terganggu', 'kalau', 'mau', 'memaksakan', 'hal', 'itu']","['yang', 'terbesar', 'itu', 'bbri', 'itu', 'payoutnya', 'sudah', 'tinggi', 'jadi', 'patokan', 'lihatnya', 'dari', 'bbri', 'bisa', 'dividennya', 'dibuat', 'besar', 'jadi', 'lebih', 'besar', 'dari', 'labanya', 'akibatnya', 'kinerja', 'banknya', 'akan', 'terganggu', 'kalau', 'mau', 'memaksakan', 'hal', 'itu']","['terbesar', 'bbri', 'payoutnya', 'tinggi', 'jadi', 'patokan', 'lihatnya', 'bbri', 'dividennya', 'dibuat', 'besar', 'jadi', 'lebih', 'besar', 'labanya', 'akibatnya', 'kinerja', 'banknya', 'terganggu', 'kalau', 'mau', 'memaksakan']",besar bbri payoutnya tinggi jadi patok lihat bbri dividen buat besar jadi lebih besar laba akibat kerja bank ganggu kalau mau paksa,big bbri payout is high so the benchmark is to see bbri dividends to make it bigger so the profit is bigger because the bank's work is disruptive if you want to force it
2025-02-25 05:30:53+00:00,ilfeel parah sm bbri najis cuih tp gue gamau cutloss,ilfeel parah sm bbri najis cuih tp gue gamau cutloss,ilfeel parah sm bbri najis cuih tp gue gamau cutloss,"['ilfeel', 'parah', 'sm', 'bbri', 'najis', 'cuih', 'tp', 'gue', 'gamau', 'cutloss']","['ilfeel', 'parah', 'sama', 'bbri', 'najis', 'cuih', 'tapi', 'gue', 'enggak mau', 'cutloss']","['ilfeel', 'parah', 'sama', 'bbri', 'najis', 'cuih', 'gue', 'enggak mau', 'cutloss']",ilfeel parah sama bbri najis cuih gue enggak mau cutloss,"ilfeel is bad and bbri is unclean, cuh, i don't want to cut loss"
2025-02-25 05:33:03+00:00,budak corporate udah gajian jangan lupa avg down BBRI mu itu,budak corporate udah gajian jangan lupa avg down bbri mu itu,budak corporate udah gajian jangan lupa avg down bbri mu itu,"['budak', 'corporate', 'udah', 'gajian', 'jangan', 'lupa', 'avg', 'down', 'bbri', 'mu', 'itu']","['budak', 'corporate', 'sudah', 'gajian', 'jangan', 'lupa', 'avg', 'down', 'bbri', 'mu', 'itu']","['budak', 'corporate', 'gajian', 'jangan', 'lupa', 'avg', 'down', 'bbri', 'mu']",budak corporate gaji jangan lupa avg down bbri mu,corporate slave salary don't forget to avg down your bbri
2025-02-25 06:01:21+00:00,Yaaaa BBRI 3800,yaaaa bbri 3800,yaaaa bbri,"['yaaaa', 'bbri']","['ya', 'bbri']",['bbri'],bbri,bbri
2025-02-25 12:23:11+00:00,Kemaren auto narik saham di bbri mending boncos sekarang drpd makin terjun,kemaren auto narik saham di bbri mending boncos sekarang drpd makin terjun,kemaren auto narik saham di bbri mending boncos sekarang drpd makin terjun,"['kemaren', 'auto', 'narik', 'saham', 'di', 'bbri', 'mending', 'boncos', 'sekarang', 'drpd', 'makin', 'terjun']","['kemarin', 'auto', 'menarik', 'saham', 'di', 'bbri', 'mending', 'boncos', 'sekarang', 'daripada', 'makin', 'terjun']","['kemarin', 'auto', 'menarik', 'saham', 'bbri', 'mending', 'boncos', 'sekarang', 'makin', 'terjun']",kemarin auto tarik saham bbri mending boncos sekarang makin terjun,"yesterday, bbr shares were automatically withdrawn, but now they are falling even further"
2025-02-25 12:25:26+00:00,@ARSIPAJA Saatnya jual BBRI &amp; TLKM,@arsipaja saatnya jual bbri &amp; tlkm,saatnya jual bbri amp tlkm,"['saatnya', 'jual', 'bbri', 'amp', 'tlkm']","['saatnya', 'jual', 'bbri', 'amp', 'tlkm']","['saatnya', 'jual', 'bbri', 'amp', 'tlkm']",saat jual bbri amp tlkm,when selling bbri amp tlkm
2025-02-25 13:05:34+00:00,bumn bosoook $BBNI $BBRI $BMRI https://t.co/lItc7nwY8p,bumn bosoook $bbni $bbri $bmri https://t.co/litc7nwy8p,bumn bosoook bbni bbri bmri,"['bumn', 'bosoook', 'bbni', 'bbri', 'bmri']","['bumn', 'bosoook', 'bbni', 'bbri', 'bmri']","['bumn', 'bosoook', 'bbni', 'bbri', 'bmri']",bumn bosoook bbni bbri bmri,bumn is the boss of bbni bbr bmri
2025-02-25 13:22:55+00:00,@muhamadesmile @MariaAlkaff_ @msaid_didu @akbarfaizal68 Saat rakyat yg beli saham BBRI BBNI BMRI. Kapan lagi bisa beli saham murah dengan keuntungan diveden Rp 300/ lembar. Bro loe beli 1 juta lembar loe dapat keuntungan 300 juta pertahun cuma duduk santai di rumah,@muhamadesmile @mariaalkaff_ @msaid_didu @akbarfaizal68 saat rakyat yg beli saham bbri bbni bmri. kapan lagi bisa beli saham murah dengan keuntungan diveden rp 300/ lembar. bro loe beli 1 juta lembar loe dapat keuntungan 300 juta pertahun cuma duduk santai di rumah,saat rakyat yg beli saham bbri bbni bmri kapan lagi bisa beli saham murah dengan keuntungan diveden rp lembar bro loe beli juta lembar loe dapat keuntungan juta pertahun cuma duduk santai di rumah,"['saat', 'rakyat', 'yg', 'beli', 'saham', 'bbri', 'bbni', 'bmri', 'kapan', 'lagi', 'bisa', 'beli', 'saham', 'murah', 'dengan', 'keuntungan', 'diveden', 'rp', 'lembar', 'bro', 'loe', 'beli', 'juta', 'lembar', 'loe', 'dapat', 'keuntungan', 'juta', 'pertahun', 'cuma', 'duduk', 'santai', 'di', 'rumah']","['saat', 'rakyat', 'yang', 'beli', 'saham', 'bbri', 'bbni', 'bmri', 'kapan', 'lagi', 'bisa', 'beli', 'saham', 'murah', 'dengan', 'keuntungan', 'diveden', 'rp', 'lembar', 'bro', 'lo', 'beli', 'juta', 'lembar', 'lo', 'dapat', 'keuntungan', 'juta', 'pertahun', 'cuma', 'duduk', 'santai', 'di', 'rumah']","['rakyat', 'beli', 'saham', 'bbri', 'bbni', 'bmri', 'kapan', 'beli', 'saham', 'murah', 'keuntungan', 'diveden', 'rp', 'lembar', 'bro', 'lo', 'beli', 'juta', 'lembar', 'lo', 'keuntungan', 'juta', 'pertahun', 'cuma', 'duduk', 'santai', 'rumah']",rakyat beli saham bbri bbni bmri kapan beli saham murah untung diveden rp lembar bro lo beli juta lembar lo untung juta tahun cuma duduk santai rumah,people buy bbri bbni bmri shares when to buy cheap shares profit dividends of rp a sheet bro you buy millions of shares you profit millions a year just sitting at home
2025-02-25 13:55:53+00:00,Bjigurrrrr dntr bbri yabgkadang stabil ini turunnya turun bgt aaaaaaaa,bjigurrrrr dntr bbri yabgkadang stabil ini turunnya turun bgt aaaaaaaa,bjigurrrrr dntr bbri yabgkadang stabil ini turunnya turun bgt aaaaaaaa,"['bjigurrrrr', 'dntr', 'bbri', 'yabgkadang', 'stabil', 'ini', 'turunnya', 'turun', 'bgt', 'aaaaaaaa']","['bjigurrrrr', 'dntr', 'bbri', 'yabgkadang', 'stabil', 'ini', 'turunnya', 'turun', 'banget', 'aaaaaaaa']","['bjigurrrrr', 'dntr', 'bbri', 'yabgkadang', 'stabil', 'turunnya', 'turun', 'banget', 'aaaaaaaa']",bjigurrrrr dntr bbri yabgkadang stabil turun turun banget aaaaaaaa,bjigurrrrr dntr bbri which is sometimes stable and down and down really aaaaaaa
2025-02-25 13:56:15+00:00,Besok nyerok $BBRI ahh hari ini kagak sempet acan.,besok nyerok $bbri ahh hari ini kagak sempet acan.,besok nyerok bbri ahh hari ini kagak sempet acan,"['besok', 'nyerok', 'bbri', 'ahh', 'hari', 'ini', 'kagak', 'sempet', 'acan']","['besok', 'nyerok', 'bbri', 'ah', 'hari', 'ini', 'kagak', 'sempat', 'acan']","['besok', 'nyerok', 'bbri', 'ah', 'hari', 'kagak', 'sempat', 'acan']",besok nyerok bbri ah hari kagak sempat acan,"tomorrow it's going to be a day, i don't have time to play games"
2025-02-25 14:08:27+00:00,sekarang BBRI lownya di 3.800. DANANTARA KMONTLOOOOO,sekarang bbri lownya di 3.800. danantara kmontlooooo,sekarang bbri lownya di danantara kmontlooooo,"['sekarang', 'bbri', 'lownya', 'di', 'danantara', 'kmontlooooo']","['sekarang', 'bbri', 'lownya', 'di', 'danantara', 'kmontlooooo']","['sekarang', 'bbri', 'lownya', 'danantara', 'kmontlooooo']",sekarang bbri lownya danantara kmontlooooo,now bbri low and between kmontlooooo
2025-02-25 14:18:49+00:00,Tunggu BBRI sampai lebih murah dari gorengan baru kita masuk,tunggu bbri sampai lebih murah dari gorengan baru kita masuk,tunggu bbri sampai lebih murah dari gorengan baru kita masuk,"['tunggu', 'bbri', 'sampai', 'lebih', 'murah', 'dari', 'gorengan', 'baru', 'kita', 'masuk']","['tunggu', 'bbri', 'sampai', 'lebih', 'murah', 'dari', 'gorengan', 'baru', 'kita', 'masuk']","['tunggu', 'bbri', 'lebih', 'murah', 'gorengan', 'baru', 'masuk']",tunggu bbri lebih murah goreng baru masuk,"wait for cheaper bbri, fry it then come in"
2025-02-25 14:35:49+00:00,Bru dpt notif bbri td kena SL wkwkwkwkw hrsnya yg gue jual yg lain gk si,bru dpt notif bbri td kena sl wkwkwkwkw hrsnya yg gue jual yg lain gk si,bru dpt notif bbri td kena sl wkwkwkwkw hrsnya yg gue jual yg lain gk si,"['bru', 'dpt', 'notif', 'bbri', 'td', 'kena', 'sl', 'wkwkwkwkw', 'hrsnya', 'yg', 'gue', 'jual', 'yg', 'lain', 'gk', 'si']","['baru', 'dapat', 'notif', 'bbri', 'tadi', 'kena', 'sl', 'wkwkwkwkw', 'harusnya', 'yang', 'gue', 'jual', 'yang', 'lain', 'enggak', 'sih']","['baru', 'notif', 'bbri', 'tadi', 'kena', 'sl', 'wkwkwkwkw', 'harusnya', 'gue', 'jual', 'enggak', 'sih']",baru notif bbri tadi kena sl wkwkwkwkw harus gue jual enggak sih,i just got a notification that my bbr has been affected by sl hahaha should i sell it or not
2025-02-25 14:38:26+00:00,@txtdaritax Budi beli saham BMRI dan BBRI di tahun 2024 hari2 ini Budi sering menangis sedih krn value investasinya melorot lebih dari 25% dan 15%,@txtdaritax budi beli saham bmri dan bbri di tahun 2024 hari2 ini budi sering menangis sedih krn value investasinya melorot lebih dari 25% dan 15%,budi beli saham bmri dan bbri di tahun hari ini budi sering menangis sedih krn value investasinya melorot lebih dari dan,"['budi', 'beli', 'saham', 'bmri', 'dan', 'bbri', 'di', 'tahun', 'hari', 'ini', 'budi', 'sering', 'menangis', 'sedih', 'krn', 'value', 'investasinya', 'melorot', 'lebih', 'dari', 'dan']","['budi', 'beli', 'saham', 'bmri', 'dan', 'bbri', 'di', 'tahun', 'hari', 'ini', 'budi', 'sering', 'menangis', 'sedih', 'karena', 'value', 'investasinya', 'melorot', 'lebih', 'dari', 'dan']","['budi', 'beli', 'saham', 'bmri', 'bbri', 'tahun', 'hari', 'budi', 'sering', 'menangis', 'sedih', 'value', 'investasinya', 'melorot', 'lebih']",budi beli saham bmri bbri tahun hari budi sering menang sedih value investasi lorot lebih,budi bought shares of bmri bbr every year budi often wins sadly investment value drops more
2025-02-25 15:28:16+00:00,BBRI ku terjun payung,bbri ku terjun payung,bbri ku terjun payung,"['bbri', 'ku', 'terjun', 'payung']","['bbri', 'ku', 'terjun', 'payung']","['bbri', 'ku', 'terjun', 'payung']",bbri ku terjun payung,bbri i'm skydiving
2025-02-25 15:44:06+00:00,@irinefatika bbri bisa sampe dibawah 4k:(,@irinefatika bbri bisa sampe dibawah 4k:(,bbri bisa sampe dibawah k,"['bbri', 'bisa', 'sampe', 'dibawah', 'k']","['bbri', 'bisa', 'sampai', 'dibawah', 'ke']","['bbri', 'dibawah']",bbri bawah,bottom bbri
2025-02-25 15:46:16+00:00,alah jemboddd bbri ku mines 27% cokk,alah jemboddd bbri ku mines 27% cokk,alah jemboddd bbri ku mines cokk,"['alah', 'jemboddd', 'bbri', 'ku', 'mines', 'cokk']","['alah', 'jemboddd', 'bbri', 'ku', 'mines', 'cokk']","['alah', 'jemboddd', 'bbri', 'ku', 'mines', 'cokk']",alah jemboddd bbri ku mes cokk,alah jemboddd my bbri mes cokk
2025-02-25 16:26:50+00:00,@msaid_didu Makannya jgn pernah beli emiten bbri bbni dan bmri (klo bbtn tunggu kolapsnya). Kredit macetnya segunung. Saran aja : tarik uwang mu dr bank2 himbara. Segera sebelum menyesal,@msaid_didu makannya jgn pernah beli emiten bbri bbni dan bmri (klo bbtn tunggu kolapsnya). kredit macetnya segunung. saran aja : tarik uwang mu dr bank2 himbara. segera sebelum menyesal,makannya jgn pernah beli emiten bbri bbni dan bmri klo bbtn tunggu kolapsnya kredit macetnya segunung saran aja tarik uwang mu dr bank himbara segera sebelum menyesal,"['makannya', 'jgn', 'pernah', 'beli', 'emiten', 'bbri', 'bbni', 'dan', 'bmri', 'klo', 'bbtn', 'tunggu', 'kolapsnya', 'kredit', 'macetnya', 'segunung', 'saran', 'aja', 'tarik', 'uwang', 'mu', 'dr', 'bank', 'himbara', 'segera', 'sebelum', 'menyesal']","['makannya', 'jangan', 'pernah', 'beli', 'emiten', 'bbri', 'bbni', 'dan', 'bmri', 'kalo', 'bbtn', 'tunggu', 'kolapsnya', 'kredit', 'macetnya', 'segunung', 'saran', 'saja', 'tarik', 'uwang', 'mu', 'dari', 'bank', 'himbara', 'segera', 'sebelum', 'menyesal']","['makannya', 'jangan', 'pernah', 'beli', 'emiten', 'bbri', 'bbni', 'bmri', 'kalo', 'bbtn', 'tunggu', 'kolapsnya', 'kredit', 'macetnya', 'segunung', 'saran', 'tarik', 'uwang', 'mu', 'bank', 'himbara', 'segera', 'menyesal']",makan jangan pernah beli emiten bbri bbni bmri kalo bbtn tunggu kolaps kredit macet gunung saran tarik uwang mu bank himbara segera sesal,eat never buy issuers bbri bbni bmri if bbtn wait for the mountain bad credit collapse advice withdraw your money himbara bank immediately regret it
2025-02-25 19:03:11+00:00,Kabur aja dulu versi..? Bagusnya dialihin ke mana yaa ini? Btw juga $bbri kamu bakal masih idup kan 10 tahun lagi? ada barangku masih nyangkut di situ titip yak https://t.co/vyDGQp0cr4,kabur aja dulu versi..? bagusnya dialihin ke mana yaa ini? btw juga $bbri kamu bakal masih idup kan 10 tahun lagi? ada barangku masih nyangkut di situ titip yak https://t.co/vydgqp0cr4,kabur aja dulu versi bagusnya dialihin ke mana yaa ini btw juga bbri kamu bakal masih idup kan tahun lagi ada barangku masih nyangkut di situ titip yak,"['kabur', 'aja', 'dulu', 'versi', 'bagusnya', 'dialihin', 'ke', 'mana', 'yaa', 'ini', 'btw', 'juga', 'bbri', 'kamu', 'bakal', 'masih', 'idup', 'kan', 'tahun', 'lagi', 'ada', 'barangku', 'masih', 'nyangkut', 'di', 'situ', 'titip', 'yak']","['kabur', 'saja', 'dulu', 'versi', 'bagusnya', 'dialihin', 'ke', 'mana', 'ya', 'ini', 'btw', 'juga', 'bbri', 'kamu', 'bakal', 'masih', 'hidup', 'kan', 'tahun', 'lagi', 'ada', 'barangku', 'masih', 'nyangkut', 'di', 'situ', 'titip', 'ya']","['kabur', 'dulu', 'versi', 'bagusnya', 'dialihin', 'mana', 'btw', 'bbri', 'kamu', 'bakal', 'hidup', 'kan', 'tahun', 'barangku', 'nyangkut', 'situ', 'titip']",kabur dulu versi bagus dialihin mana btw bbri kamu bakal hidup kan tahun barang nyangkut situ titip,run away first good version diverted where btw your bbri will be alive right year the goods are stuck there entrust
2025-02-25 22:40:04+00:00,fak baru belajar saham belinya bbri bbni skrg malah jd gelapp,fak baru belajar saham belinya bbri bbni skrg malah jd gelapp,fak baru belajar saham belinya bbri bbni skrg malah jd gelapp,"['fak', 'baru', 'belajar', 'saham', 'belinya', 'bbri', 'bbni', 'skrg', 'malah', 'jd', 'gelapp']","['fak', 'baru', 'belajar', 'saham', 'belinya', 'bbri', 'bbni', 'sekarang', 'malah', 'jadi', 'gelapp']","['fak', 'baru', 'belajar', 'saham', 'belinya', 'bbri', 'bbni', 'sekarang', 'malah', 'jadi', 'gelapp']",fak baru ajar saham beli bbri bbni sekarang malah jadi gelapp,fak just taught me to buy bbri bbni shares now it's even dark
2025-02-25 23:18:34+00:00,@tebakcik percaya pasti bakal naik lagi ga lama bbri mah,@tebakcik percaya pasti bakal naik lagi ga lama bbri mah,percaya pasti bakal naik lagi ga lama bbri mah,"['percaya', 'pasti', 'bakal', 'naik', 'lagi', 'ga', 'lama', 'bbri', 'mah']","['percaya', 'pasti', 'bakal', 'naik', 'lagi', 'enggak', 'lama', 'bbri', 'mah']","['percaya', 'bakal', 'naik', 'enggak', 'lama', 'bbri', 'mah']",percaya bakal naik enggak lama bbri mah,"i believe it will go up soon, bro"
2025-02-25 23:20:03+00:00,@cassyennn tenanggg bbri mah ntar juga naik,@cassyennn tenanggg bbri mah ntar juga naik,tenanggg bbri mah ntar juga naik,"['tenanggg', 'bbri', 'mah', 'ntar', 'juga', 'naik']","['tenanggg', 'bbri', 'mah', 'entar', 'juga', 'naik']","['tenanggg', 'bbri', 'mah', 'entar', 'naik']",tenanggg bbri mah entar naik,"don't worry, i'll go up later"
